school failures higher parentsEdu alcSudyTime GC1 GC2 GC3
1 0 0 0,84020618556701 0 0,25 0,25 0,25
1 0 1 0,625 0,62406015037594 0 0 0
1 0 0 0,607603092783505 0,093984962406015 0,75 0,75 0,75
1 0 0 0,0451030927835052 0,0469924812030075 0,25 0,5 0,5
1 0 0 0,135309278350515 0,156015037593985 0,75 0,75 0,75
1 0 0 0,84020618556701 0 0 0,25 0,25
1 0 0 0,742912371134021 0,06265664160401 0 0 0,25
1 0,25 0 0,607603092783505 0,12468671679198 0 0 0
1 0,25 0 0,607603092783505 0,171679197994987 0 0 0
1 0 0 0,267396907216495 0,24937343358396 0 0 0
1 0 0 0,295103092783505 0 0,5 0,5 0,75
1 0 0 0,625 0,56140350877193 0 0,25 0,25
1 0 0 0,0451030927835052 0 0,5 0 0,5
1 0 0 0,84020618556701 0,031328320802005 0 0 0
1 0 0 0,27770618556701 0,0156641604010025 0,25 0 0,25
1 0 0 0,28479381443299 0,24937343358396 0,5 0,5 0,5
1 0 0 0,1875 0,12468671679198 0,5 0,5 0,5
1 0 0 0,857603092783505 0,156015037593985 0,5 0,25 0,5
1 0 0 0,920103092783505 0,468045112781955 0,25 0,25 0,25
1 0,25 0 0,90270618556701 0,390350877192982 0 0 0
1 0 0 0,65270618556701 0,24937343358396 0 0 0,25
1 0 0 0,322809278350515 0,0156641604010025 0,5 0,5 0,5
1 0 0 0,65270618556701 0,140350877192982 0,5 0,5 0,5
1 0 0 0,375 0 0,5 0,5 0,5
1 0 0 0,135309278350515 0,06265664160401 0,5 0,5 0,5
1 0,25 0 0,90270618556701 0,280701754385965 0,5 0,25 0,5
1 0 0 0,607603092783505 0 0,5 0,5 0,75
1 0 0 0,670103092783505 0,31203007518797 0 0 0
1 0 0 0,545103092783505 0,530075187969925 0 0,25 0,25
1 0 0 0,607603092783505 0 0,5 0,5 0,5
1 0 0 0,84020618556701 0,031328320802005 0 0 0
1 0 0 0,482603092783505 0,546365914786967 0,5 0 0,25
1 0,75 0 0,0902061855670103 0 0 0 0
1 0 1 0,84020618556701 0,06265664160401 0 0 0
1 0,25 1 0,322809278350515 0 0 0 0
1 0 1 0,46520618556701 0,031328320802005 0 0 0,25
1 0 1 0,5625 0,24937343358396 0 0 0
1 0 1 0,180412371134021 0,140350877192982 0 0 0,25
1 0 1 0,135309278350515 0,218671679197995 0 0 0
1 0 0 0,742912371134021 0,12468671679198 0,25 0 0,25
1 0,25 0 0,46520618556701 0,389724310776942 0 0 0
1 0,5 1 0,232603092783505 0,093984962406015 0 0 0
1 0,25 1 0,375 0,093984962406015 0 0 0
1 0,25 1 0,6875 0,37406015037594 0 0 0
1 0,25 1 0,27770618556701 0,06265664160401 0 0,25 0
1 0,25 0 0,1875 0,18796992481203 0 0 0
1 0 0 0,420103092783505 0,031328320802005 0 0 0
1 0 0 0,920103092783505 0,577067669172932 0 0 0
1 0 1 0,555412371134021 0,24937343358396 0 0 0
1 0 1 0,697809278350515 0 0,5 0,5 0,5
1 0 0 0,71520618556701 0,156015037593985 0,5 0,5 0,5
1 0,25 0 0,96520618556701 0,37406015037594 0 0,25 0
1 0 0 0,0902061855670103 0 0,5 0,5 0,5
1 0 0 0,930412371134021 0,12468671679198 0,75 0,75 0,75
1 0,25 1 0,25 0,68671679197995 0 0 0
1 0 0 0,930412371134021 0,62406015037594 0,5 0,5 0,5
1 0,25 0 0,59020618556701 0,530075187969925 0 0 0
1 0 0 0,75 0 0,5 0,5 0,5
1 0 0 0,180412371134021 0 0,5 0,5 0,5
1 0 0 0,930412371134021 0,12468671679198 0,25 0,25 0,25
1 0,25 0 0,52770618556701 0,49937343358396 0,25 0 0
1 0 0 0,46520618556701 0 0,25 0,25 0
1 0,25 0 0,930412371134021 0,12468671679198 0 0 0
1 0 0 0,0451030927835052 0 0,75 0,75 0,75
1 0 0 0,0451030927835052 0 0,75 0,75 0,75
1 0 0 0,742912371134021 0,0156641604010025 0,25 0 0
1 0,25 0 0,795103092783505 0,140977443609023 0 0 0
1 0 0 0,0902061855670103 0,24937343358396 0 0 0
1 0 0 0,46520618556701 0,405388471177945 0 0 0
1 0 0 0,555412371134021 0,49937343358396 0 0 0
1 0 0 0,295103092783505 0,24937343358396 0,5 0,75 0,75
1 0 0 0,367912371134021 0,37406015037594 0,5 0,5 0,75
1 0,25 0 0,0451030927835052 0,37468671679198 0 0 0
1 0 0 0,1875 0 0 0 0
1 0 0 0,795103092783505 0,343358395989975 0 0 0
1 0 0 0,27770618556701 0 0 0 0
1 0 0 0,510309278350515 0,18734335839599 0 0 0
1 0 1 1 0,530075187969925 0 0 0
1 0 0 0,1875 0,031328320802005 0 0 0
1 0 0 0,84020618556701 0,12468671679198 0,75 0,5 0,75
1 0 0 0,84020618556701 0,140350877192982 0,5 0,5 0,5
1 0 0 0,482603092783505 0,12468671679198 0 0 0
1 0 0 0,84020618556701 0,203007518796992 0 0 0
1 0 0 0,84020618556701 0,140350877192982 0,25 0,25 0,25
1 0 0 0,579896907216495 0,62406015037594 0 0 0
1 0 0 0,125 0,24937343358396 0 0 0
1 0 0 0,795103092783505 0,405388471177945 0 0 0
1 0 0 0,420103092783505 0 0,5 0,75 0,75
1 0 0 0,8125 0,49874686716792 0,25 0,5 0,5
1 0 0 0,930412371134021 0,421679197994987 0 0,25 0
1 0 0 0,947809278350515 0,37468671679198 0,5 0,5 0,5
1 0 0 0,84020618556701 0,296992481203008 0,5 0,5 0,5
1 0 0 0,857603092783505 0,156015037593985 0,25 0,25 0,25
1 0 0 0,15270618556701 0,25 0 0 0
1 0 0 0,107603092783505 0,203007518796992 0 0,25 0,25
1 0 0 0,84020618556701 0 0,25 0 0,25
1 0 0 0,930412371134021 0,389724310776942 0 0,25 0,5
1 0,75 0 0,84020618556701 0,280701754385965 0 0 0
1 0 0 0,829896907216495 0,280701754385965 0,5 0,25 0,5
1 0,25 0 0,920103092783505 0,49937343358396 0 0 0
1 0 0 0,930412371134021 0 0,5 0,75 0,75
1 0 0 0,25 0 0 0,25 0,25
1 0 0 0,555412371134021 0,156015037593985 0,25 0 0,25
1 0 0 0,857603092783505 0,24937343358396 0,75 0,75 0,75
1 0 0 0,8125 0,12468671679198 0,5 0,5 0,5
1 0 0 0,0625 0,12468671679198 0,5 0,5 0,5
1 0,5 1 0,6875 0,405388471177945 0 0 0
1 0 0 0,795103092783505 0,06265664160401 0,25 0,25 0,5
1 0 1 0,760309278350515 0,171679197994987 0 0,25 0
1 0 0 0,510309278350515 0,0783208020050125 0,5 0,5 0,5
1 0 0 0,90270618556701 0,43671679197995 0 0 0,25
1 0,75 0 0,885309278350515 0,031328320802005 0 0 0
1 0 1 0,96520618556701 0,49874686716792 0 0,5 0
1 0,25 0 0,607603092783505 0 0,5 0,5 0,5
1 0 0 0,367912371134021 0,24937343358396 0 0 0
1 0 0 0,84020618556701 0,468045112781955 0 0 0
1 0 0 0,0902061855670103 0 0,25 0,5 0,5
1 0,25 0 0,767396907216495 0,24937343358396 0 0 0
1 0 0 0,947809278350515 0,280701754385965 0,25 0 0
1 0 0 0,947809278350515 0,37406015037594 0 0 0
1 0,25 1 0,857603092783505 0,280701754385965 0 0 0
1 0,25 1 0,767396907216495 0,12468671679198 0 0 0
1 0,75 0 0,375 0,06265664160401 0 0,25 0
1 0,5 1 0,555412371134021 0,390350877192982 0 0 0
1 0 0 0,670103092783505 0,468045112781955 0 0 0
1 0,75 1 0,84020618556701 0,31203007518797 0 0 0
1 0,5 0 0,180412371134021 0,12531328320802 0 0 0
1 0 0 0,795103092783505 0,265664160401002 0 0 0
1 0,25 1 0,670103092783505 0,56203007518797 0 0,25 0
1 0 0 0,357603092783505 0,49937343358396 0 0,25 0
1 0 0 1 0,62406015037594 0 0 0,25
1 0,25 0 0,357603092783505 0,37468671679198 0 0 0,25
1 0,25 0 0,52770618556701 0,31203007518797 0 0 0
1 0 1 0,482603092783505 0,24937343358396 0 0 0
1 0,25 0 0,920103092783505 0,31203007518797 0 0 0
1 0,5 0 0,84020618556701 0,031328320802005 0 0 0
1 0 1 0,885309278350515 0 0 0 0
1 0,25 1 0,555412371134021 0 0 0 0
1 0 0 0,84020618556701 0 0 0,25 0,25
1 0 1 0,482603092783505 0,203007518796992 0 0 0
1 0 0 0,930412371134021 0,24937343358396 0 0 0
1 0,25 0 0,65270618556701 0,171679197994987 0 0 0
1 0 0 0,795103092783505 0 0 0 0
1 0 0 0,375 0 0 0 0
1 0,5 0 0,90270618556701 0,171679197994987 0 0 0
1 0 0 0,180412371134021 0,031328320802005 0,5 0,5 0,5
1 0 0 0,65270618556701 0 0,25 0,5 0,5
1 0 0 0,65270618556701 0,12468671679198 0,5 0,5 0,5
1 0 0 0,180412371134021 0,12468671679198 0,75 0,75 0,75
1 0 0 0,930412371134021 0,0469924812030075 0,75 0,75 0,75
1 0 0 0,65270618556701 0,12468671679198 0,75 0,75 0,75
1 0,25 0 0,65270618556701 0 0 0 0
1 0 0 0,204896907216495 0,62406015037594 0 0,25 0,25
1 0 0 0,180412371134021 0,0783208020050125 0,5 0,5 0,5
1 0 1 0,6875 0,43671679197995 0,5 0,5 0,5
1 0 0 0,1875 0,06265664160401 0 0 0
1 0 0 0,555412371134021 0,37406015037594 0,25 0,5 0,5
1 0 0 0,75 0 0 0 0
1 0,25 1 0,232603092783505 0,156015037593985 0 0 0
1 0,25 1 0,385309278350515 0,24937343358396 0 0 0
1 0 0 0,875 0 0,75 0,75 0,75
1 0 0 0,27770618556701 0,203007518796992 0,25 0,25 0,5
1 0 0 0,46520618556701 0,156015037593985 0 0 0,25
1 0 1 0,5625 0 0,25 0,25 0,5
1 0,75 1 0,135309278350515 0,37406015037594 0 0 0
1 0 0 0,5625 0,0783208020050125 0,5 0,5 0,75
1 0,25 0 0,367912371134021 0,31203007518797 0 0,25 0,25
1 0 0 0,885309278350515 0 0 0 0
1 0 0 0,84020618556701 0,156015037593985 0,5 0,5 0,5
1 0 0 0,84020618556701 0,12468671679198 0,75 0,5 0,75
1 0 0 0,420103092783505 0,156015037593985 0,5 0,5 0,5
1 0 0 0,607603092783505 0 1 0,75 0,75
1 0 0 0,885309278350515 0,37406015037594 0,75 0,75 0,75
1 0 0 0,420103092783505 0,343358395989975 0,5 0,5 0,5
1 0 0 0,135309278350515 0,06265664160401 0,75 0,5 0,75
1 0 0 0,420103092783505 0,12468671679198 0,5 0,5 0,5
1 0 0 0,52770618556701 0,37406015037594 0 0 0
1 0 0 0,8125 0,12468671679198 0,75 0,75 0,75
1 0,25 0 0 0,12468671679198 0 0 0
1 0 0 0,65270618556701 0,12468671679198 0 0 0
1 0 0 0,84729381443299 0,12468671679198 0 0 0
1 0 1 0,482603092783505 0,296365914786967 0 0 0
1 0 0 0,46520618556701 0,12531328320802 0 0,25 0,5
1 0 0 0,180412371134021 0,31203007518797 0 0 0
1 0 0 0,135309278350515 0 0,75 0,75 0,75
1 0 0 0,607603092783505 0,18734335839599 0 0,25 0,5
1 0,25 0 0,46520618556701 0,06265664160401 0 0 0
1 0 0 0,3125 0,389724310776942 0,5 0,5 0,5
1 0 0 0,0902061855670103 0,140350877192982 0,75 0,75 0,75
1 0 0 0,15270618556701 0,406015037593985 0 0 0
1 0 0 0,322809278350515 0,43671679197995 0,75 0,75 1
1 0 0 0,84020618556701 0,24937343358396 0 0 0
1 0 0 0,46520618556701 0,06265664160401 0,5 0,75 0,75
1 0,25 0 0,795103092783505 0,24937343358396 0 0 0
1 0,25 0 0,517396907216495 0,24937343358396 0 0 0
1 0 0 0,65270618556701 0,24937343358396 0,5 0,75 0,75
1 0 0 0,135309278350515 0 0 0 0,25
1 0 0 0,857603092783505 0,18734335839599 0 0 0
1 0,25 0 0,795103092783505 0,18734335839599 0 0,25 0
1 0 0 0,135309278350515 0,06265664160401 0,75 0,75 0,75
1 0 0 0,75 0,093984962406015 0,25 0,5 0
1 0 0 0,40270618556701 0,468045112781955 0 0 0
1 0 0 0,78479381443299 0,43671679197995 0 0,25 0,25
